1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.28358,-0.080706,0.28226,0.30468,0.15555,-0.61777,-0.13282,-0.33918,-0.54565,1.323,-0.20618,-1.6234,-0.61777,-0.40701,0
0.30054,-0.32692,-0.17725,0.026964,-1.5377,-0.36394,2.337,2.8835,-0.42541,-0.18379,-1.157,-1.1828,-0.36394,-0.20336,0
0.2972,-0.33033,-0.093732,0.023523,-0.4382,-0.36459,0.81371,0.73232,0.67468,-0.1178,0.65298,1.7075,-0.36459,-0.20071,0
0.2972,-0.33033,-0.093732,0.023523,-0.43983,-0.36459,0.79322,0.69392,0.64867,-0.10608,1.1744,1.8384,-0.36459,-0.20071,0
0.2972,-0.33033,-0.093732,0.023523,-0.33772,-0.36459,0.73674,0.61207,0.82101,-0.22607,0.76521,1.2893,-0.36459,-0.20071,0
-0.0039741,-0.32611,-0.085125,0.027778,-0.22542,-0.36379,0.37215,0.17632,1.4323,0.29188,-0.14582,-0.62923,-0.36379,-0.20399,0
-0.0039741,-0.32611,-0.073223,0.027778,-0.20677,-0.36379,0.3414,0.12517,1.2271,0.68639,-0.50489,-0.75019,-0.36379,-0.20399,0
0.30811,-0.31922,-0.081502,0.034734,-0.80808,-0.5303,1.2083,1.1881,-1.056,-0.032804,0.81979,1.0325,-0.5303,-0.20935,0
-1.5348,-1.9173,-1.8579,-1.7537,-1.3441,-0.69984,-0.035395,-0.017042,-1.3825,-1.1016,-1.7925,-1.0096,-0.69984,1.8596,0
-0.61267,-0.85278,-0.75555,-0.56241,-0.60636,-0.27949,0.25946,0.19819,0.11503,-1.2092,-1.1151,0.072825,-0.27949,0.30785,0
-0.61267,-0.85278,-0.73806,-0.56241,-0.58104,-0.36332,0.21602,0.15728,-0.094934,-1.3276,-1.1459,0.02089,-0.36332,0.30785,0
-0.61267,-0.85278,-0.75254,-0.56241,-0.59454,-0.11181,0.25959,0.21518,-0.14301,-1.126,-1.2244,-0.11988,-0.11181,0.30785,0
-0.61267,-0.85278,-0.75405,-0.56241,-0.65463,-0.19565,0.25118,0.20084,-0.061874,-1.3584,-1.1697,0.067023,-0.19565,0.30785,0
-0.61267,-0.85278,-0.75555,-0.56241,-0.61327,-0.19565,0.31819,0.26972,-0.0028461,-1.3184,-1.0766,0.23842,-0.19565,0.30785,0
0.28508,-0.34268,-0.11235,0.30631,-1.3124,-0.36694,1.5957,1.7552,-1.2163,-0.13932,-0.68547,-0.86664,-0.36694,-0.40814,0
0.31065,-0.05175,0.23245,0.33403,-0.42375,-0.69779,0.48423,0.37258,-0.65437,0.96409,0.53991,0.02266,-0.69779,-0.42736,0
0.28633,-0.3414,0.0034816,0.30767,-0.43158,-0.36669,0.74869,0.55196,-0.54741,-1.1374,-0.22995,1.552,-0.36669,-0.40909,0
0.28633,-0.3414,0.058953,0.30767,-0.38841,-0.36669,0.73821,0.51352,-0.5514,-1.0046,-0.29492,0.89895,-0.36669,-0.40909,0
0.30524,-0.32213,-0.092656,0.031791,-0.95208,-0.36302,1.4974,1.605,0.2479,-0.28438,-0.70397,-1.4799,-0.36302,-0.20708,0
0.29713,-0.3304,-0.058126,0.023458,-0.22101,-0.69953,0.71988,0.49339,-0.057714,-0.25825,-0.64817,-0.3771,-0.69953,-0.20066,0
0.29713,-0.3304,-0.085875,0.023458,-0.26509,-0.69953,0.73239,0.54351,-0.23249,-0.32558,-0.76139,-0.75751,-0.69953,-0.20066,0
0.29713,-0.3304,-0.11759,0.023458,-0.31295,-0.69953,0.80654,0.63179,-0.27631,-0.26945,-0.68435,-0.64042,-0.69953,-0.20066,0
0.29713,-0.3304,-0.085875,0.023458,-0.25196,-0.69953,0.74803,0.56693,-0.1057,-0.26508,-0.6033,-0.49952,-0.69953,-0.20066,0
0.29713,-0.3304,-0.11759,0.023458,-0.25827,-0.69953,0.76676,0.57087,-0.1562,-0.25091,-0.68027,-0.69266,-0.69953,-0.20066,0
0.29713,-0.3304,-0.058126,0.023458,-0.22931,-0.69953,0.69612,0.50862,-0.26982,-0.25396,-0.6443,-0.63785,-0.69953,-0.20066,0
0.29713,-0.3304,-0.11759,0.023458,-0.34705,-0.69953,0.84644,0.66931,-0.32565,-0.17482,-0.79734,-0.87346,-0.69953,-0.20066,0
0.29713,-0.3304,-0.079929,0.023458,-0.27473,-0.69953,0.76585,0.5707,-0.29892,-0.26575,-0.45216,-0.49627,-0.69953,-0.20066,0
0.29713,-0.3304,-0.11759,0.023458,-0.2596,-0.69953,0.76394,0.57684,-0.25362,-0.32457,-0.66435,-0.68827,-0.69953,-0.20066,0
0.29713,-0.3304,-0.085875,0.023458,-0.24353,-0.69953,0.75832,0.5643,-0.22581,-0.26963,-0.5448,-0.49752,-0.69953,-0.20066,0
0.30803,-0.3193,-0.012002,0.034643,-0.15224,-0.36249,0.22898,0.042176,-0.13115,-0.4585,0.56699,1.302,-0.36249,-0.20928,0
1.2229,0.73737,1.4335,1.2184,1.3227,-0.44674,-0.55016,-0.80568,0.8594,1.5912,1.834,0.18761,-0.44674,-0.95463,0
0.2936,-0.334,-0.10569,0.31555,-1.0746,-0.7,1.4572,1.406,-0.40423,-0.33333,-0.70133,-0.61295,-0.7,-0.41457,0
0.60997,-0.32293,-0.048216,0.32733,-1.3356,-0.86629,1.8748,1.9442,-1.5689,0.25994,0.8096,-0.024432,-0.86629,-0.42273,0
0.61631,-0.5817,-0.12708,0.18549,-1.5867,-1.0336,2.088,2.3003,-1.3683,-0.45503,-2.1871,-2.6522,-1.0336,-0.31921,0
0.28026,-0.34759,-0.039484,0.15361,-0.8215,-0.36787,1.0416,0.98531,-0.073341,-0.14295,0.084914,-0.24928,-0.36787,-0.29587,0
0.28026,-0.34759,-0.019464,0.15361,-0.78247,-0.36787,0.97922,0.92197,0.038599,-0.21167,0.0048539,-0.24691,-0.36787,-0.29587,0
0.31916,-0.042637,0.35892,0.34326,0.31652,-0.36033,0.0040675,-0.21762,1.3016,-0.1457,1.1442,1.6952,-0.36033,-0.43371,1
0.31916,-0.042637,0.35892,0.34326,0.49828,-0.36033,-0.047282,-0.2749,1.3143,-0.26662,1.2896,1.9172,-0.36033,-0.43371,1
0.31916,-0.042637,0.35892,0.34326,0.37858,-0.36033,-0.059046,-0.25562,1.0065,-0.1262,0.93166,1.4631,-0.36033,-0.43371,1
0.31916,-0.042637,0.35892,0.34326,0.3795,-0.36033,-0.036899,-0.25613,1.3125,-0.28762,1.1387,1.5807,-0.36033,-0.43371,1
-0.0011082,-0.32301,-0.16518,0.0309,-0.38853,-0.36319,0.84398,0.70392,-0.42509,-0.49621,-0.95331,-0.72976,-0.36319,-0.2064,0
0.31916,-0.042638,0.35892,0.34326,0.36656,-0.36033,-0.024148,-0.25453,1.366,-0.077969,1.1121,1.3835,-0.36033,-0.43371,1
0.31916,-0.042637,0.35892,0.34326,0.45308,-0.36033,-0.073022,-0.28638,1.4497,-0.28891,1.1011,1.7651,-0.36033,-0.43371,1
0.31916,-0.042638,0.35892,0.34326,0.32055,-0.36033,-0.00079423,-0.21746,1.6943,-0.20643,1.2305,1.8152,-0.36033,-0.43371,1
0.31916,-0.042637,0.35892,0.34326,0.42777,-0.36033,-0.0571,-0.26926,1.5045,-0.13929,1.2232,1.6247,-0.36033,-0.43371,1
0.31916,-0.042638,0.35892,0.34326,0.56059,-0.36033,-0.17685,-0.37967,1.3417,-0.29986,1.3845,1.9021,-0.36033,-0.43371,1
0.31916,-0.042637,0.35892,0.34326,0.38298,-0.36033,-0.050774,-0.25881,1.1845,-0.32021,1.2017,1.7953,-0.36033,-0.43371,1
0.31916,-0.042638,0.35892,0.34326,0.4055,-0.36033,-0.059094,-0.27861,0.96742,-0.18364,1.2166,1.5769,-0.36033,-0.43371,1
0.29917,-0.59262,-0.19051,0.025549,-1.289,-0.78304,2.1513,2.4752,-1.3513,0.698,-1.7669,-2.3491,-0.78304,-0.20227,1
1.4548,0.72482,1.3797,1.5014,1.1194,-0.44856,-0.46984,-0.73348,-0.11826,1.6409,1.4934,-0.44298,-0.44856,-1.0944,1
0.31334,-0.048865,0.33489,0.11432,1.0415,-0.27746,-0.5889,-0.73385,0.50421,0.57524,-0.13043,-0.93055,-0.27746,-0.26745,1
-1.5263,-1.5372,-1.6757,-1.7447,-1.3743,-0.3625,-0.51131,-0.44042,-0.68021,-0.98315,-1.5259,-0.42141,-0.3625,1.8439,0
-0.91075,-1.1089,-0.73557,-0.85044,0.25788,-0.36146,-0.2575,-0.33692,-0.90942,-0.90521,0.50617,2.4074,-0.36146,0.60692,1
-0.91075,-1.109,-0.77459,-0.85044,0.25192,-0.36146,-0.20355,-0.29959,-0.81615,-0.83292,0.65031,2.2945,-0.36146,0.60693,1
1.2106,0.72453,1.0842,1.2052,0.055887,-0.49045,0.32813,-0.057274,-0.01515,0.37371,-0.41254,-0.89253,-0.49045,-0.94782,1
1.2106,0.72453,1.1192,1.2052,0.21664,-0.3649,0.13117,-0.191,-0.14642,0.93152,0.42015,-0.9741,-0.3649,-0.94782,1
1.2106,0.72453,1.1482,1.2052,0.39862,-0.3649,0.0032703,-0.36109,0.085823,0.92303,0.0096065,-1.6767,-0.3649,-0.94782,0
-0.60523,1.5404,-0.11212,-0.55416,1.4821,0.64626,-1.3031,-1.1659,3.3512,-0.09784,-0.13029,0.045374,0.64626,0.29982,0
-0.61456,-0.85488,-0.75805,-0.5645,-0.31336,-0.36377,0.036665,-0.036198,-0.69028,-0.75686,-0.2548,0.82843,-0.36377,0.30989,0
0.57722,0.17155,0.37163,0.58838,-0.52382,-0.36917,0.73043,0.52416,-0.6248,0.15218,0.28674,0.39898,-0.36917,-0.59521,0
0.91945,-0.054549,0.27968,0.62774,-1.9339,-0.69813,2.2185,2.6413,-0.80142,-0.50335,0.4789,1.5327,-0.69813,-0.6199,0
-2.1455,-2.4463,-2.508,-2.3461,-1.667,-0.70003,1.4176,1.9878,-0.87032,-1.7738,-1.7673,-0.13182,-0.70003,3.0967,0
-2.1342,-2.3272,-2.3953,-2.3339,-1.5335,-0.36121,0.68468,0.97129,-0.051255,-1.6081,-1.8064,-0.017478,-0.36121,3.0663,0
-2.1431,-2.4436,-2.3916,-2.0477,-1.3288,-0.36448,0.77004,1.1321,-0.30182,-1.9209,-2.1416,-0.15499,-0.36448,2.4171,0
-2.1381,-2.1731,-2.2355,-2.0417,-0.91185,-0.69822,0.5654,0.87726,-0.52058,-1.5215,-1.0554,1.2032,-0.69822,2.4048,0
0.91586,0.2066,0.45677,0.62407,-0.83864,-0.69854,0.92488,0.72412,-0.50698,0.78719,-0.87421,-1.8767,-0.69854,-0.61762,0
-2.1356,-2.4349,-2.3642,-2.3355,-1.1107,-0.36173,0.82329,1.2285,-0.34057,-1.5211,-1.7045,-0.048442,-0.36173,3.0701,0
1.2328,0.74765,1.218,1.229,0.58485,-0.36123,-0.10361,-0.40668,-0.017446,0.2708,0.19852,-0.1642,-0.36123,-0.96007,0
0.6176,0.47923,0.57256,0.6319,-0.013872,-0.44575,-0.11103,-0.3894,-0.69078,0.49524,0.031688,-0.46831,-0.44575,-0.62249,0
-2.1395,-2.0161,-2.21,-2.0434,-1.2551,-0.36316,0.031512,0.19918,0.058862,-1.421,-1.9071,-0.44941,-0.36316,2.4083,0
1.4714,0.74141,1.56,1.5192,1.0519,-0.36222,-0.67155,-0.86733,-0.47658,1.2754,1.313,0.32889,-0.36222,-1.1028,0
-2.1383,-2.1733,-2.2732,-2.0419,-1.1108,-0.36271,0.35401,0.59109,-0.40484,-1.2528,-1.7205,-0.5861,-0.36271,2.4052,0
1.2321,0.79994,1.5947,1.2283,1.9364,-0.36134,-0.78046,-0.93539,0.29961,1.6052,0.64749,-0.90425,-0.36134,-0.95968,0
0.85753,0.2359,0.71782,0.62695,0.36598,-0.36262,0.031161,-0.286,-0.87023,0.203,0.81959,0.47586,-0.36262,-0.61941,0
-2.1377,-2.4373,-2.3452,-2.0412,-1.206,-0.69813,0.91097,1.3242,-0.81905,-1.424,-1.849,-0.57872,-0.69813,2.4038,0
1.2252,0.79266,1.4269,1.2208,1.1744,-0.36249,-0.47283,-0.72419,-0.34822,0.96925,1.341,-0.64673,-0.36249,-0.95587,0
-1.2183,0.47872,-1.0352,-1.149,0.12013,0.98154,-1.2886,-1.0947,-0.71513,-0.41724,-0.64009,0.042917,0.98154,0.96067,0
1.2288,1.0084,1.647,1.2247,1.9776,-0.27792,-0.95051,-1.0551,0.717,0.4901,1.9744,1.3447,-0.27792,-0.95788,0
1.2288,1.0084,1.647,1.2247,2.205,-0.11001,-1.0201,-1.0977,0.51238,1.0467,1.8861,0.39031,-0.11001,-0.95788,0
0.0055102,-0.31585,-0.14564,0.038122,-0.91862,-0.36183,0.92991,0.83328,0.17435,-0.51714,-0.84413,-0.16977,-0.36183,-0.21195,0
-0.0010276,-0.32293,-0.23094,0.030989,-1.0258,-0.69858,1.2101,1.19,0.72254,-0.51098,-0.16235,0.29924,-0.69858,-0.20647,0
0.78154,0.1942,0.48285,0.61144,-0.65307,-0.36526,0.89788,0.78448,0.34653,0.24003,-0.034501,-0.61083,-0.36526,-0.60972,0
0.78154,0.1942,0.48285,0.61144,-0.59468,-0.36526,0.86047,0.70732,0.020222,0.38029,0.020222,-0.63942,-0.36526,-0.60972,0
-0.60925,0.051162,-0.28383,-0.26207,0.15872,0.30875,-0.64491,-0.57793,2.3791,-0.40711,0.43156,0.55204,0.30875,0.032408,0
0.0036309,-0.31788,0.0080264,0.036079,-0.16973,-0.61401,0.092354,-0.074264,-0.53351,-0.15175,0.15513,0.71699,-0.61401,-0.21038,0
1.2301,0.47984,0.66991,0.92928,-1.006,-0.69759,0.79857,0.61689,-0.87766,-0.11132,1.1515,1.7449,-0.69759,-0.7987,0
0.91547,0.20622,0.56359,0.92002,-1.2789,-0.36318,1.1058,1.087,-0.99624,-0.22574,0.75245,1.8252,-0.36318,-0.79347,0
1.2257,0.47546,0.85806,1.2214,-1.0861,-0.69807,1.3865,1.2308,-1.0022,-0.21501,1.9361,2.0455,-0.69807,-0.95614,0
0.91498,0.20573,0.39548,0.62318,-1.6217,-0.44711,0.89755,0.79294,-0.96001,0.46637,0.83548,0.99284,-0.44711,-0.61706,0
0.92518,0.21595,0.47174,0.93042,-1.7487,-0.3615,1.8975,2.2374,-1.5493,0.84156,1.9185,1.2447,-0.3615,-0.79935,0
0.6213,0.37728,0.62137,0.63589,0.076157,-0.3611,0.040535,-0.22288,-1.092,0.31291,-0.031755,-0.82943,-0.3611,-0.62497,0
1.2385,0.48826,0.69705,1.0865,-1.6288,-0.69666,1.8466,2.1266,1.6373,0.29015,0.34109,0.14389,-0.69666,-0.88337,0
1.2385,0.48826,0.69705,1.0865,-1.6686,-0.69666,1.9606,2.2529,1.7235,0.44612,0.3142,-0.021213,-0.69666,-0.88337,0
1.2385,0.48826,0.69705,1.0865,-1.4852,-0.69666,1.5719,1.7339,1.4618,0.23992,0.32363,-0.10651,-0.69666,-0.88337,0
-1.2431,-1.4044,-1.2608,-1.1771,-0.82707,-0.36868,-0.22635,-0.29539,-0.74471,-1.0073,-1.2352,-0.70885,-0.36868,0.99659,0
-2.136,-2.4353,-2.3359,-2.3359,-0.92292,-0.36187,0.72578,1.0366,-0.59686,-1.2104,-1.8371,-1.011,-0.36187,3.0711,0
0.28348,-0.34429,0.096289,0.0094467,0.18752,-0.36724,-0.027161,-0.21548,-0.37937,-0.31018,-0.03787,0.29586,-0.36724,-0.18981,0
1.2574,0.50705,0.65124,0.95712,-1.4905,-0.35719,1.8782,2.1997,-0.54069,-0.3922,-0.70693,-0.79375,-0.35719,-0.81434,0
0.90802,0.19875,0.58188,0.91203,-1.0987,-0.69944,1.0767,1.0683,-1.2021,0.58825,-0.57212,-1.3723,-0.69944,-0.78895,0
-0.89097,-0.82022,-0.67771,-0.82831,0.1482,-0.35644,-0.24705,-0.23828,0.28493,-0.042666,-0.12176,-0.14614,-0.35644,0.58258,0
0.90287,0.19358,0.5389,0.90651,-0.6589,-0.36536,0.87946,0.74965,-0.62427,0.22263,1.8281,1.165,-0.36536,-0.78581,0
0.89578,0.45014,0.75067,0.89891,-0.3801,-0.70086,0.43483,0.095319,-1.4331,-0.096833,-0.31433,-0.95355,-0.70086,-0.78148,0
1.2859,0.73928,1.35,1.2204,0.92783,-0.36256,-0.27611,-0.63327,1.2418,1.3922,0.086476,-1.3223,-0.36256,-0.95564,0
1.2087,0.45859,0.76907,0.90756,-0.88269,-0.36519,0.96977,0.96448,-0.59528,-0.895,0.63732,2.0941,-0.36519,-0.78641,0
0.93671,0.49305,0.95519,0.94279,0.37202,-0.27533,-0.22031,-0.43442,-0.35237,0.78265,1.4364,-0.13024,-0.27533,-0.80631,0
0.89245,0.18313,0.50117,0.60017,-1.4759,-0.36717,1.4584,1.5215,-0.57066,0.86368,1.1369,0.37243,-0.36717,-0.60264,0
0.88847,0.17915,0.63409,0.89107,-0.23923,-0.36786,0.52299,0.29213,-1.0707,-0.31897,0.56621,0.96374,-0.36786,-0.77701,0
0.31185,-0.31541,0.012474,0.038572,-0.4702,-0.36175,0.24183,0.061248,-0.8229,-0.19162,-0.35861,-0.224,-0.36175,-0.2123,0
-1.5283,-1.3809,-1.619,-1.7468,-1.1896,-0.36309,-0.99404,-0.90311,-0.97684,-1.2237,-1.1763,0.54605,-0.36309,1.8475,0
-1.5283,-1.3809,-1.6345,-1.7468,-1.2471,-0.36309,-0.96539,-0.89609,-0.98219,-1.0513,-0.6969,0.83288,-0.36309,1.8475,0
0.91557,0.20632,0.51367,0.62378,-0.97042,-0.36317,1.3978,1.3556,-0.65312,3.4232,0.77995,-2.2829,-0.36317,-0.61743,0
0.91625,0.20699,0.52452,0.62447,-1.1248,-0.53078,0.77048,0.5254,-1.1326,0.088756,1.5104,1.9087,-0.53078,-0.61787,0
0.91119,-0.0095656,0.39567,0.61931,-1.3539,-0.69909,1.8145,1.9447,-0.42548,0.41387,0.34518,-0.35809,-0.69909,-0.61465,0
-2.1319,-0.83884,-1.9882,-2.0344,-0.63769,-0.024025,-0.17645,0.024651,-0.63579,-1.4651,-1.1159,1.1252,-0.024025,2.3897,0
-2.1319,-0.83884,-1.9882,-2.0344,-0.64332,-0.024025,-0.21148,-0.00098904,-0.62654,-1.4112,-1.1319,1.0099,-0.024025,2.3897,0
-2.1433,-2.4438,-2.5281,-2.3438,-1.4217,-0.36455,1.5497,2.236,-0.71159,-1.94,-1.621,1.3946,-0.36455,3.0909,0
-2.1337,-2.4327,-2.4283,-2.3334,-1.3437,-0.36103,1.4091,2.0712,-1.0096,-1.6611,-1.5722,0.41275,-0.36103,3.065,0
0.91673,0.20748,0.49309,0.62497,-0.79817,-0.36297,1.2324,1.1404,-0.43378,0.18731,0.95284,0.55307,-0.36297,-0.61818,0
1.5308,0.7396,1.4813,1.5173,0.49346,-0.69814,-0.40663,-0.66844,-0.096923,1.7234,1.0736,-0.77267,-0.69814,-1.1019,0
-1.225,-1.6479,-1.4756,-1.1566,-1.4905,-0.36372,0.56248,0.56127,-0.86964,-1.4949,-1.7057,-0.12763,-0.36372,0.97036,0
-0.91741,1.0001,-0.61723,-1.1542,0.76546,0.6012,-1.2267,-1.0715,-0.26137,-0.35261,0.01315,0.38236,0.6012,0.96736,0
1.2255,0.74002,1.4516,1.5177,1.0634,-0.36244,-0.52354,-0.79002,0.54048,2.094,0.87605,-1.7113,-0.36244,-1.1021,0
-0.92217,-0.91049,-0.83082,-0.86324,0.14453,-0.36435,-0.16768,-0.28755,2.3862,0.0036771,-0.63094,-0.48038,-0.36435,0.62111,0
0.89965,0.19035,0.75968,0.60752,0.46794,-0.36593,-0.097637,-0.3841,-0.64986,0.36266,1.3097,1.4576,-0.36593,-0.60726,0
0.90355,-0.069765,0.29449,0.61151,-1.5293,-0.69997,2.4023,2.8446,-0.57674,-0.45648,-1.4819,-1.5926,-0.69997,-0.60976,0
1.4927,0.96508,1.6332,1.4768,1.8472,-0.36848,-0.75489,-0.94525,-0.79643,1.8198,2.2192,0.56068,-0.36848,-1.0827,0
0.61402,-0.054268,0.34159,0.62803,-0.86173,-0.6981,1.2927,1.262,0.97996,-0.41883,0.621,1.3252,-0.6981,-0.62009,0
0.91925,0.47475,0.72961,0.92407,0.32819,-0.36251,-0.18261,-0.39538,-0.35288,0.46423,0.0099925,-1.0266,-0.36251,-0.79577,0
0.61493,0.21147,0.62271,0.62903,0.33083,-0.36226,0.074535,-0.21537,0.088841,-0.12902,0.2883,0.12757,-0.36226,-0.62071,0
-2.1377,-2.4374,-2.4334,-2.3378,-1.2401,-0.36251,0.89238,1.2504,-0.21414,-1.8342,-1.673,0.48312,-0.36251,3.0758,0
0.7889,0.4661,0.88013,0.76717,0.86236,-0.36395,-0.518,-0.69311,-0.46942,0.59753,0.14132,-0.52745,-0.36395,-0.70264,0
0.81942,0.4661,0.88013,0.76717,1.0197,-0.28016,-0.50569,-0.68974,-0.24702,0.71594,0.2167,-0.56328,-0.28016,-0.70264,0
0.81942,0.4661,0.88013,0.76717,0.83671,-0.28016,-0.43216,-0.64085,-0.28117,0.32602,0.22253,-0.34581,-0.28016,-0.70264,0
0.60868,0.20485,0.44211,0.62228,-0.13156,-0.36341,0.56911,0.3565,-1.2796,0.17156,1.0132,0.57414,-0.36341,-0.6165,0
0.60071,-0.067709,0.16401,0.31786,-0.85273,-0.69972,1.0612,0.98046,-0.85596,0.019782,0.94048,0.97255,-0.69972,-0.41617,0
0.93433,-0.040305,0.43352,0.64293,-1.1956,-0.69641,1.3212,1.1975,-0.48387,0.44247,-0.7309,-1.6953,-0.69641,-0.62935,0
0.89953,0.19023,0.40019,0.6074,-1.1057,-0.70043,1.3929,1.3849,-0.29885,-0.0087648,-0.38238,-0.8549,-0.70043,-0.60719,0
0.66679,0.4661,0.81056,0.76717,0.72434,-0.36395,-0.43965,-0.61858,-0.48936,0.24033,0.075095,-0.27397,-0.36395,-0.70264,0
0.93053,0.22131,0.46445,0.93616,-1.4208,-0.36057,1.8539,2.1687,-1.3969,0.9002,1.3295,0.35386,-0.36057,-0.80258,0
0.8992,0.1899,0.38264,0.60707,-1.6179,-0.44962,2.2675,2.665,0.72631,2.5784,6.5092,3.1007,-0.44962,-0.60698,0
0.0026439,-0.58372,-0.33295,0.035,-1.0471,-0.36243,1.5125,1.6289,-0.37521,-1.4393,-1.0175,1.3855,-0.36243,-0.20955,0
0.91421,-0.059561,0.30591,0.62239,-1.6709,-0.69874,2.9534,3.5008,-0.81061,-1.1817,-0.011718,2.2462,-0.69874,-0.61657,0
0.911,0.4661,0.88013,0.91522,1.028,-0.28016,-0.55214,-0.71908,-0.34453,0.52822,0.13155,-0.38581,-0.28016,-0.79076,0
0.81942,0.4661,0.85603,0.61912,0.95025,-0.36395,-0.49219,-0.66728,-0.099652,0.33366,0.19159,-0.16533,-0.36395,-0.61453,0
0.84995,0.4661,0.88013,0.76717,0.88018,-0.36395,-0.43328,-0.63917,-0.31395,0.62539,0.56063,-0.051615,-0.36395,-0.70264,0
0.92265,-0.051479,0.33196,0.63101,-1.0731,-0.69776,1.243,1.2156,-0.040438,-0.45392,0.36332,1.2436,-0.69776,-0.62194,0
1.2204,0.73472,1.1563,1.2157,0.20136,-0.11175,0.10371,-0.17899,-0.060548,0.33508,0.75411,0.2155,-0.11175,-0.95323,0
0.84995,0.4661,0.88013,0.76717,1.0241,-0.36395,-0.51189,-0.69472,-0.36565,0.56345,0.31609,-0.30076,-0.36395,-0.70264,0
0.911,0.4661,0.88013,0.91522,0.88328,-0.36395,-0.47821,-0.67626,-0.31265,0.53767,0.11396,-0.38316,-0.36395,-0.79076,0
0.30768,-0.054928,0.065824,0.034296,-0.16612,-0.36256,0.58103,0.45182,-0.054266,-0.36092,0.45855,0.98359,-0.36256,-0.20901,0
0.7889,0.4661,0.88013,0.8412,1.0635,-0.19637,-0.57618,-0.74452,-0.0070871,0.47258,0.41884,-0.063261,-0.19637,-0.7467,0
-0.11407,-0.84291,-0.56252,-0.25567,-1.3339,-0.69729,1.3799,1.4747,0.99009,-0.24736,-0.73589,-1.025,-0.69729,0.026891,0
0.88048,0.4661,0.88013,0.76717,0.84665,-0.28016,-0.48551,-0.65857,-0.26525,0.44337,0.40084,-0.54024,-0.28016,-0.70264,0
1.2334,0.74822,1.1487,1.2296,-0.038565,-0.36114,0.27084,-0.040338,0.025137,0.60673,-0.64599,-1.1485,-0.36114,-0.96036,0
-0.92329,-1.1232,-1.0453,-0.86448,-0.87764,-0.36464,0.62634,0.64213,-0.16169,-0.81823,-1.3639,-0.7215,-0.36464,0.6225,0
0.60574,0.4661,0.88013,0.69315,0.94619,-0.23827,-0.5072,-0.68823,-0.51818,0.41425,0.078127,-0.54438,-0.23827,-0.65858,0
0.7889,0.4661,0.88013,0.61912,1.0575,-0.28016,-0.53517,-0.72114,-0.14923,0.71558,0.37852,-0.41154,-0.28016,-0.61453,0
-2.1381,-2.4378,-2.4995,-2.3382,-1.5269,-0.69823,1.4509,2.0331,-0.87079,-1.8556,-2.0508,0.1778,-0.69823,3.0768,0
0.84995,0.4661,0.88013,0.76717,0.86026,-0.36395,-0.45198,-0.6518,-0.33491,0.43817,0.065795,-0.40133,-0.36395,-0.70264,0
0.42631,-0.058732,0.16557,0.32695,-0.77978,-0.69863,1.0209,0.97111,-0.407,-0.40074,0.61681,1.34,-0.69863,-0.42247,0
0.911,0.4661,0.88013,0.76717,0.90448,-0.28016,-0.47122,-0.66281,-0.63098,0.41869,0.14048,-0.39948,-0.28016,-0.70264,0
0.911,0.4661,0.88013,0.91522,0.93592,-0.11259,-0.52763,-0.69063,-0.29671,0.65111,0.060348,-0.37564,-0.11259,-0.79076,0
1.2213,0.68276,1.19,1.2167,0.82108,-0.36313,-0.29439,-0.59233,0.16401,0.32475,0.53361,0.43695,-0.36313,-0.95373,0
0.31498,-0.047111,0.28795,0.041791,0.5639,-0.36113,-0.41243,-0.60854,0.46631,-0.19006,-0.053915,-0.048936,-0.36113,-0.21477,0
0.48345,-0.22143,0.082639,0.32281,-1.3645,-0.69913,0.76791,0.63116,-1.2625,-0.3387,-0.12335,0.46306,-0.69913,-0.41961,0
0.60951,-0.32337,-0.054315,0.32687,-2.1025,-0.69864,2.4898,3.0392,-0.79214,6.773,-0.35158,-4.1475,-0.69864,-0.42241,0
0.18498,-0.21421,0.015287,0.033844,-0.37775,-0.36264,0.1162,-0.10268,0.65744,0.20106,-0.082833,-0.50304,-0.36264,-0.20867,0
0.0053434,-0.58094,-0.45635,-0.25877,-1.3035,-0.69772,0.94815,0.95116,2.061,-0.86915,-0.018221,1.2617,-0.69772,0.029564,0
0.911,0.4661,0.88013,0.91522,0.90425,-0.19637,-0.53464,-0.70522,-0.55191,0.61802,0.35423,-0.54612,-0.19637,-0.79076,0
0.27302,-0.35496,0.012279,-0.0013031,-0.59653,-0.36928,0.58918,0.39116,-0.78249,-0.22764,-0.46227,1.4302,-0.36928,-0.18144,0
-0.61533,-0.59137,-0.48983,-0.56535,0.44299,-0.028793,-0.57215,-0.56466,3.3133,-0.38285,0.71018,1.5533,-0.028793,0.31072,0
0.911,0.4661,0.88013,0.91522,0.88307,-0.36395,-0.45753,-0.64359,0.018971,0.4102,0.12004,-0.39707,-0.36395,-0.79076,0
0.84995,0.4661,0.86622,0.91522,0.79984,-0.36395,-0.43583,-0.62282,-0.22233,0.50855,0.1046,-0.55759,-0.36395,-0.79076,0
-1.5175,-1.8981,-1.8619,-1.7353,-1.5233,-0.69637,-0.13822,-0.097583,-1.4528,-1.5657,-1.816,-0.075756,-0.69637,1.8278,0
0.81942,0.4661,0.85835,0.76717,0.76743,-0.28016,-0.44333,-0.61686,-0.44211,0.33633,-0.0011021,-0.53472,-0.28016,-0.70264,0
